t,y0,y1,y2,error_norm,h
16.3116311631,-7.0883075827,-0.5852487697,32.5356518243,0.0901256032,0.0046848194
16.3216321632,-6.4549953116,-0.3014039827,31.7086566755,0.1109085719,0.0050052781
16.3316331633,-5.8588460574,-0.0961836519,30.8859615731,0.2018195130,0.0050052781
16.3416341634,-5.3032062158,0.0426919676,30.0743814911,0.2726783575,0.0040355549
16.3516351635,-4.7899747570,0.1266233202,29.2785267207,0.2314605147,0.0041950242
16.3616361636,-4.3198389103,0.1658643302,28.5013026932,0.2579759180,0.0041087098
16.3716371637,-3.8925055168,0.1693996215,27.7443469386,0.2582001135,0.0038965274
16.3816381638,-3.5069167470,0.1449251917,27.0083911080,0.2725019969,0.0035995495
16.3916391639,-3.1614435339,0.0988982338,26.2935478859,0.3047701049,0.0032733890
16.4016401640,-2.8540536287,0.0366292841,25.5995296451,0.4033895620,0.0028744232
16.4116411641,-2.5824536704,-0.0376031516,24.9258090117,0.2098991957,0.0024260838
16.4216421642,-2.3442063233,-0.1204294576,24.2717324361,0.1162052109,0.0025976862
16.4316431643,-2.1368245283,-0.2092665804,23.6365973032,0.1164573583,0.0028647679
16.4416441644,-1.9578454284,-0.3022023729,23.0197018056,0.1228825128,0.0030525023
16.4516451645,-1.8048867192,-0.3978899747,22.4203752084,0.1158999296,0.0031485474
16.4616461646,-1.6756881407,-0.4954538723,21.8379945378,0.1283560812,0.0033322768
16.4716471647,-1.5681406693,-0.5944081290,21.2719922975,0.1243666057,0.0034185268
16.4816481648,-1.4803057293,-0.6945865459,20.7218586014,0.1355974711,0.0035797124
16.4916491649,-1.4104264811,-0.7960840654,20.1871401466,0.1314361618,0.0036556000
16.5016501650,-1.3569329646,-0.8992084901,19.6674377018,0.1269872192,0.0037294395
16.5116511651,-1.3184426151,-1.0044414767,19.1624032347,0.1293655097,0.0038126383
16.5216521652,-1.2937574243,-1.1124077418,18.6717374021,0.1376737876,0.0039756938
16.5316531653,-1.2818587957,-1.2238514486,18.1951878611,0.1373127208,0.0040604159
16.5416541654,-1.2819009493,-1.3396188061,17.7325486792,0.1274932868,0.0041504495
16.5516551655,-1.2932035648,-1.4606459958,17.2836610181,0.1246098555,0.0042488851
16.5616561656,-1.3152441975,-1.5879516260,16.8484152130,0.1277285810,0.0044815674
16.5716571657,-1.3476508911,-1.7226330036,16.4267543513,0.1234731059,0.0046229056
16.5816581658,-1.3901952954,-1.8658655899,16.0186794669,0.1183215772,0.0047874828
16.5916591659,-1.4427865195,-2.0189050804,15.6242564935,0.1120657378,0.0049827323
16.6016601660,-1.5054658732,-2.1830916012,15.2436251654,0.1073198382,0.0052515063
16.6116611661,-1.5784025925,-2.3598555518,14.8770101080,0.1007634710,0.0055872471
16.6216621662,-1.6618905889,-2.5507246438,14.5247344220,0.0948180600,0.0060056132
16.6316631663,-1.7563462170,-2.7573316743,14.1872361414,0.0964744655,0.0062371454
16.6416641664,-1.8623070107,-2.9814225353,13.8650880174,0.1240711620,0.0065900071
16.6516651665,-1.9804312902,-3.2248638907,13.5590211643,0.1392073126,0.0065900071
16.6616661666,-2.1114984938,-3.4896498332,13.2699532059,0.1759214550,0.0065900071
16.6716671667,-2.2564100285,-3.7779066641,12.9990216067,0.1924196678,0.0065900071
16.6816681668,-2.4161903617,-4.0918947104,12.7476230171,0.2173405575,0.0065900071
16.6916691669,-2.5919879814,-4.4340057796,12.5174594317,0.2252622887,0.0065900071
16.7016701670,-2.7850757436,-4.8067544396,12.3105920921,0.2317528227,0.0065900071
16.7116711671,-2.9968499620,-5.2127608055,12.1295039022,0.2303764722,0.0065900071
16.7216721672,-3.2288274230,-5.6547218250,11.9771711277,0.2188248691,0.0065900071
16.7316731673,-3.4826392386,-6.1353672967,11.8571446988,0.2090369794,0.0065900071
16.7416741674,-3.7600201786,-6.6573958002,11.7736410849,0.1836502487,0.0065900071
16.7516751675,-4.0627917069,-7.2233846870,11.7316416584,0.1699828615,0.0065900071
16.7616761676,-4.3928365335,-7.8356668742,11.7369983159,0.1505942706,0.0065900071
16.7716771677,-4.7520619089,-8.4961660288,11.7965409301,0.1511021981,0.0065900071
16.7816781678,-5.1423483351,-9.2061803254,11.9181795158,0.1839391366,0.0065900071
16.7916791679,-5.5654796523,-9.9661043547,12.1109898153,0.2210513397,0.0064247188
16.8016801680,-6.0230499077,-10.7750785590,12.3852658025,0.2555095912,0.0064247188
16.8116811681,-6.5163418241,-11.6305573747,12.7525155664,0.2695067553,0.0062032470
16.8216821682,-7.0461716162,-12.5277912655,13.2253687626,0.2447837122,0.0059900131
16.8316831683,-7.6126951529,-13.4592258993,13.8173541743,0.2294355196,0.0058220885
16.8416841684,-8.2151720535,-14.4138356224,14.5424967006,0.2169080842,0.0058220885
16.8516851685,-8.8516870051,-15.3764289393,15.4146755979,0.1965894267,0.0058220885
16.8616861686,-9.5188327531,-16.3269936679,16.4466847415,0.1432908427,0.0058220885
16.8716871687,-10.2113669673,-17.2401872750,17.6489459246,0.2474632771,0.0059646782
16.8816881688,-10.9218661408,-18.0851213862,19.0278550249,0.3363526655,0.0054143995
16.8916891689,-11.6404136877,-18.8256308257,20.5837957818,0.3515885164,0.0051463124
16.9016901690,-12.3543754490,-19.4212416532,22.3089435902,0.3403379432,0.0045094726
16.9116911691,-13.0483308496,-19.8290395979,24.1850972518,0.3121461488,0.0041912807
16.9216921692,-13.7042375171,-20.0065634031,26.1819085669,0.2841267858,0.0039441649
16.9316931693,-14.3019046590,-19.9156881616,28.2559907759,0.2501851567,0.0036744184
16.9416941694,-14.8198286632,-19.5272193396,30.3514253656,0.2531699432,0.0035637966
16.9516951695,-15.2363988728,-18.8256261389,32.4020922887,0.2259227062,0.0033857891
16.9616961696,-15.5314128697,-17.8130814969,34.3359795541,0.2223802832,0.0033094126
16.9716971697,-15.6877600899,-16.5118620149,36.0811987752,0.2209307304,0.0031639214
16.9816981698,-15.6930602418,-14.9642986937,37.5729371912,0.2325915733,0.0030932702
16.9916991699,-15.5410047999,-13.2298957465,38.7601790545,0.2163176475,0.0029631460
17.0017001700,-15.2321670057,-11.3798674186,39.6109069822,0.2168658262,0.0029019837
17.0117011701,-14.7741239203,-9.4899866034,40.1147453349,0.2350467994,0.0029019837
17.0217021702,-14.1808570297,-7.6330609425,40.2825845934,0.2384036171,0.0029019837
17.0317031703,-13.4715315901,-5.8723941684,40.1434361597,0.2289858399,0.0029019837
17.0417041704,-12.6688607979,-4.2572505738,39.7393631108,0.2136029459,0.0029019837
17.0517051705,-11.7973113658,-2.8207679735,39.1196277727,0.1878352167,0.0029019837
17.0617061706,-10.8813960172,-1.5801779662,38.3351455049,0.1712743160,0.0029019837
17.0717071707,-9.9442394018,-0.5387716840,37.4340241458,0.1940405834,0.0029019837
17.0817081708,-9.0065222578,0.3111274730,36.4585571519,0.0575496718,0.0027627119
17.0917091709,-8.0858289323,0.9848810089,35.4436684439,0.0629634670,0.0043392251
17.1017101710,-7.1963624578,1.5024644925,34.4165607052,0.1159922577,0.0042275590
17.1117111711,-6.3489555358,1.8859148427,33.3972110953,0.1379064515,0.0042275590
17.1217121712,-5.5512930436,2.1574115518,32.3993593841,0.1454196298,0.0042275590
17.1317131713,-4.8082656882,2.3379733217,31.4316979640,0.1484985508,0.0042275590
17.1417141714,-4.1223878594,2.4466771242,30.4990600033,0.1415841235,0.0042275590
17.1517151715,-3.4942296295,2.5002789024,29.6034845577,0.1292312088,0.0042275590
17.1617161716,-2.9228291494,2.5131178705,28.7451023003,0.1248758386,0.0043196666
17.1717171717,-2.4060653015,2.4972044626,27.9228297764,0.1283860535,0.0045644776
17.1817181718,-1.9409808427,2.4624151460,27.1348863603,0.1486461819,0.0046593449
17.1917191719,-1.5240533679,2.4167394675,26.3791606795,0.2102271207,0.0046593449
17.2017201720,-1.1514159738,2.3665430693,25.6534570418,0.2519812245,0.0044297911
17.2117211721,-0.8190320666,2.3168243308,24.9556509687,0.2915652547,0.0040286197
17.2217221722,-0.5228299534,2.2714521126,24.2837789714,0.3109585483,0.0037547309
17.2317231723,-0.2588031753,2.2333786246,23.6360829008,0.3576101297,0.0033252888
17.2417241724,-0.0230823193,2.2048255379,23.0110245103,0.6290083705,0.0027892513
17.2517251725,0.1880164355,2.1874439018,22.4072817664,0.1448394989,0.0025316344
17.2617261726,0.3779614163,2.1824497305,21.8237350863,0.1042727921,0.0027241866
17.2717271727,0.5499902287,2.1907377434,21.2594490726,0.1034354985,0.0029538213
17.2817281728,0.7071058530,2.2129759356,20.7136533794,0.1176889573,0.0031790797
17.2917291729,0.8520812919,2.2496836100,20.1857249525,0.1128122765,0.0032860852
17.3017301730,0.9874705038,2.3012953299,19.6751729308,0.1259350661,0.0034892608
17.3117311731,1.1156237900,2.3682130152,19.1816268699,0.1205550498,0.0035867667
17.3217321732,1.2387061841,2.4508481470,18.7048285615,0.1222118330,0.0036826697
17.3317331733,1.3587176989,2.5496557843,18.2446275066,0.1318796176,0.0038730611
17.3417341734,1.4775145457,2.6651618406,17.8009800043,0.1248313521,0.0039690867
17.3517351735,1.5968306565,2.7979848179,17.3739517966,0.1251346411,0.0040665295
17.3617361736,1.7182989950,2.9488529681,16.9637242430,0.1331389007,0.0042675490
17.3717371737,1.8434722847,3.1186176080,16.5706040583,0.1331438338,0.0043717423
17.3817381738,1.9738428643,3.3082631025,16.1950367286,0.1331284416,0.0044785831
17.3917391739,2.1108614567,3.5189137848,15.8376238023,0.1331306290,0.0045880645
17.4017401740,2.2559546635,3.7518378536,15.4991443429,0.1253712282,0.0047000916
17.4117411741,2.4105410109,4.0084480214,15.1805809038,0.1254960997,0.0048145389
17.4217421742,2.5760453539,4.2902984014,14.8831504541,0.1256110592,0.0049313454
17.4317431743,2.7539113994,4.5990767952,14.6083407179,0.1256112159,0.0050506599
17.4417441744,2.9456120324,4.9365911594,14.3579523942,0.1253280400,0.0051730456
17.4517451745,3.1526570249,5.3047485901,14.1341476642,0.1245231012,0.0052997503
17.4617461746,3.3765975634,5.7055246381,13.9395052480,0.1318944734,0.0054330416
17.4717471747,3.6190268458,6.1409201641,13.7770820014,0.1300639331,0.0055765708
17.4817481748,3.8815757757,6.6129022458,13.6504805969,0.1272000710,0.0057355752
17.4917491749,4.1659025015,7.1233248806,13.5639221261,0.1235595881,0.0059159923
17.5017501750,4.4736742257,7.6738244011,13.5223214297,0.1121549385,0.0059159923
17.5117511751,4.8065393311,8.2656837257,13.5313614636,0.1123658025,0.0061185097
17.5217521752,5.1660874710,8.8996589352,13.5975609266,0.1275811303,0.0063164988
17.5317531753,5.5537948621,9.5757613098,13.7283266105,0.1351208094,0.0063164988
17.5417541754,5.9709515944,10.2929882999,13.9319782670,0.1643557972,0.0063164988
17.5517551755,6.4185676096,11.0489984701,14.2177293044,0.1820499308,0.0063164988
17.5617561756,6.8972538371,11.8397282984,14.5956012088,0.2132430973,0.0063164988
17.5717571757,7.4070755255,12.6589548788,15.0762438618,0.2252555671,0.0063164988
17.5817581758,7.9473757502,13.4978171964,15.6706281855,0.2192910230,0.0063164988
17.5917591759,8.5165691458,14.3443225815,16.3895736918,0.1817503165,0.0063164988
17.6017601760,9.1119093660,15.1828833375,17.2430734043,0.1639626317,0.0063164988
17.6117611761,9.7292386126,15.9939518168,18.2393849334,0.2499453382,0.0063164988
17.6217621762,10.3627348534,16.7538489035,19.3838751718,0.3319560868,0.0057598838
17.6317631763,11.0046808466,17.4349059273,20.6776374132,0.3470839924,0.0054796656
17.6417641764,11.6452893105,18.0060561373,22.1159522385,0.3486467661,0.0050083108
17.6517651765,12.2726282350,18.4340080967,23.6867308839,0.3263023043,0.0046265131
17.6617661766,12.8726971777,18.6850949837,25.3691596085,0.2850949030,0.0042017569
17.6717671767,13.4297058580,18.7278095455,27.1328364099,0.2613467777,0.0039959709
17.6817681768,13.9265962761,18.5359000599,28.9377312696,0.2416612574,0.0037919218
17.6917691769,14.3458256549,18.0917307017,30.7352746238,0.2327555935,0.0036901474
17.7017701770,14.6703890675,17.3894367085,32.4707575104,0.2368804521,0.0036014068
17.7117711771,14.8850115679,16.4372877067,34.0870046193,0.2205607263,0.0034434201
17.7217721772,14.9773894895,15.2586761249,35.5289898170,0.2327557258,0.0033676412
17.7317731773,14.9393232215,13.8913143907,36.7487768393,0.2185545122,0.0032222788
17.7417741774,14.7675737299,12.3845463058,37.7099855825,0.2241207766,0.0031565183
17.7517751775,14.4643012988,10.7950802947,38.3909917902,0.2212871403,0.0030926451
17.7617761776,14.0370060500,9.1818133498,38.7862919414,0.2317816440,0.0030926451
17.7717771777,13.4979723719,7.6006128549,38.9058506877,0.2302012230,0.0030926451
17.7817781778,12.8633021090,6.0998930462,38.7726749030,0.2174441023,0.0030926451
17.7917791779,12.1516827212,4.7175838944,38.4191921946,0.1965670027,0.0030926451
17.8017801780,11.3830628979,3.4797360253,37.8831624663,0.1701545986,0.0030926451
17.8117811781,10.5773975095,2.4006560212,37.2038045898,0.1312637134,0.0030926451
17.8217821782,9.7535851971,1.4842170350,36.4186301915,0.1306568962,0.0032456223
17.8317831783,8.9286699687,0.7258802832,35.5612292675,0.1128144971,0.0033447426
17.8417841784,8.1173271545,0.1149800814,34.6600263681,0.1280028567,0.0035876409
17.8517851785,7.3316138858,-0.3630766456,33.7378684580,0.0838404836,0.0052515094
17.8617861786,6.5809390840,-0.7249169929,32.8122278767,0.1394077355,0.0044621837
17.8717871787,5.8721971877,-0.9877158702,31.8957925177,0.1449725952,0.0044621837
17.8817881788,5.2100101997,-1.1681277843,30.9972465293,0.1450096948,0.0044621837
17.8917891789,4.5970298049,-1.2815918429,30.1220945787,0.1415626651,0.0044621837
17.9017901790,4.0342616502,-1.3419390926,29.2734343369,0.1351275508,0.0044621837
17.9117911791,3.5213845927,-1.3612261718,28.4526253767,0.1285925017,0.0044621837
17.9217921792,3.0570472830,-1.3497263069,27.6598348127,0.1347316848,0.0044621837
17.9317931793,2.6391321078,-1.3160212424,26.8944608639,0.1549733409,0.0044621837
17.9417941794,2.2649821603,-1.2671513224,26.1554472331,0.1888842385,0.0044621837
17.9517951795,1.9315907878,-1.2087932552,25.4415063621,0.2108552862,0.0043727683
17.9617961796,1.6357557021,-1.1454451241,24.7512705581,0.2472499391,0.0042597972
17.9717971797,1.3742010129,-1.0806057921,24.0833885189,0.2533878299,0.0041385781
17.9817981798,1.1436711575,-1.0169412693,23.4365821878,0.2359128228,0.0039025561
17.9917991799,0.9410008513,-0.9564343049,22.8096759677,0.2340477871,0.0037939954
18.0018001800,0.7631650182,-0.9005158919,22.2016075473,0.2463003122,0.0036924248
18.0118011801,0.6073123234,-0.8501788420,21.6114271828,0.2280616880,0.0035063133
18.0218021802,0.4707855347,-0.8060744786,21.0382903097,0.2429601286,0.0034186339
18.0318031803,0.3511315008,-0.7685939395,20.4814468239,0.2313478574,0.0032441090
18.0418041804,0.2461031181,-0.7379357875,19.9402292133,0.2592593066,0.0031524765
18.0518051805,0.1536552684,-0.7141616578,19.4140408922,0.2584738314,0.0029444929
18.0618061806,0.0719363577,-0.6972416151,18.9023455002,0.3016232762,0.0027481617
18.0718071807,-0.0007232222,-0.6870907768,18.4046575432,0.3727101308,0.0020392382
18.0818081808,-0.0658246549,-0.6835986234,17.9205344981,0.1191750264,0.0022318313
18.0918091809,-0.1247154573,-0.6866522641,17.4495703553,0.1087700962,0.0025016499
18.1018101810,-0.1786048013,-0.6961547789,16.9913904936,0.1151058354,0.0027725985
18.1118111811,-0.2285789243,-0.7120396135,16.5456477438,0.1225721112,0.0030224083
18.1218121812,-0.2756162867,-0.7342818726,16.1120194951,0.1129818417,0.0031215363
18.1318131813,-0.3206022420,-0.7629072326,15.6902057088,0.1234591672,0.0033242197
18.1418141814,-0.3643430680,-0.7979990908,15.2799277245,0.1156980669,0.0034269505
18.1518151815,-0.4075792799,-0.8397044667,14.8809277734,0.1259165945,0.0036353580
18.1618161816,-0.4509981951,-0.8882390939,14.4929691378,0.1181181688,0.0037414288
18.1718171817,-0.4952457626,-0.9438920630,14.1158369285,0.1187701781,0.0038489760
18.1818181818,-0.5409376997,-1.0070303211,13.7493394781,0.1283403231,0.0040685169
18.1918191819,-0.5886699993,-1.0781032752,13.3933103781,0.1290400633,0.0041800308
18.2018201820,-0.6390288903,-1.1576477087,13.0476112170,0.1222385228,0.0042919566
18.2118211821,-0.6926003389,-1.2462931793,12.7121351076,0.1237686220,0.0044033469
18.2218221822,-0.7499791889,-1.3447680359,12.3868111249,0.1257471154,0.0045129299
18.2318231823,-0.8117780389,-1.4539061627,12.0716098140,0.1282385925,0.0046191450
18.2418241824,-0.8786359559,-1.5746545322,11.7665499693,0.1312670412,0.0047202415
18.2518251825,-0.9512271182,-1.7080816173,11.4717069357,0.1362148760,0.0048239035
18.2618261826,-1.0302694803,-1.8553866839,11.1872227398,0.1384335417,0.0049214810
18.2718271827,-1.1165335390,-2.0179099427,10.9133184274,0.1327981781,0.0049214810
18.2818281828,-1.2108512700,-2.1971434904,10.6503090628,0.1286696426,0.0049214810
18.2918291829,-1.3141252887,-2.3947429025,10.3986219381,0.1256123713,0.0049214810
18.3018301830,-1.4273382652,-2.6125392492,10.1588186517,0.1361345816,0.0050209602
18.3118311831,-1.5515625930,-2.8525511843,9.9316218366,0.1338869319,0.0050209602
18.3218321832,-1.6879702724,-3.1169965879,9.7179474668,0.1317242709,0.0050209602
18.3318331833,-1.8378429101,-3.4083030231,9.5189438216,0.1293389320,0.0050209602
18.3418341834,-2.0025816647,-3.7291159609,9.3360383606,0.1264439662,0.0050209602
18.3518351835,-2.1837168627,-4.0823033237,9.1709939297,0.1359891640,0.0051256642
18.3618361836,-2.3829168775,-4.4709543645,9.0259758738,0.1306322586,0.0051256642
18.3718371837,-2.6019956758,-4.8983701910,8.9036317494,0.1274204242,0.0051256642
18.3818381838,-2.8429181987,-5.3680423276,8.8071853526,0.1323096108,0.0052305003
18.3918391839,-3.1078024238,-5.8836145316,8.7405466567,0.1353653028,0.0053437272
18.4018401840,-3.3989165392,-6.4488215899,8.7084388691,0.1352876467,0.0054613184
18.4118411841,-3.7186691284,-7.0673969817,8.7165430257,0.1334983039,0.0055912378
18.4218421842,-4.0695895881,-7.7429390843,8.7716591280,0.1342614892,0.0057298064
18.4318431843,-4.4542951599,-8.4787230442,8.8818805023,0.1312474786,0.0057298064
18.4418441844,-4.8754399446,-9.2774426855,9.0567744049,0.1439307507,0.0057298064
18.4518451845,-5.3356400913,-10.1408642131,9.3075564174,0.1832973849,0.0057298064
18.4618461846,-5.8373680755,-11.0693715151,9.6472383456,0.2143013324,0.0055998523
18.4718471847,-6.3828076811,-12.0613826178,10.0907184438,0.2315380170,0.0054348484
18.4818481848,-6.9736602881,-13.1126200552,10.6547684522,0.2531039936,0.0054348484
18.4918491849,-7.6108927076,-14.2152268853,11.3578542795,0.2456724826,0.0052739726
18.5018501850,-8.2944177030,-15.3567380652,12.2197071009,0.2231193587,0.0051428854
18.5118511851,-9.0227015225,-16.5189483084,13.2605423255,0.2022398295,0.0051428854
18.5218521852,-9.7922994104,-17.6767661044,14.4998112567,0.1476302557,0.0051428854
18.5318531853,-10.5973316655,-18.7972119805,15.9543746136,0.1464185195,0.0054039972
18.5418541854,-11.4289306965,-19.8388048335,17.6360233772,0.2778547059,0.0051560980
18.5518551855,-12.2747142974,-20.7516715131,19.5483590346,0.3415266596,0.0046833949
18.5618561856,-13.1183707041,-21.4787849154,21.6831991546,0.3443922023,0.0042826323
18.5718571857,-13.9394723802,-21.9587396460,24.0168994495,0.3085978428,0.0038275752
18.5818581858,-14.7136586043,-22.1303525811,26.5072552480,0.2817367457,0.0036054991
18.5918591859,-15.4133279405,-21.9390742071,29.0918928986,0.2489033944,0.0033623371
18.6018601860,-16.0089443746,-21.3447017452,31.6891636224,0.2522895299,0.0032622397
18.6118611861,-16.4709733039,-20.3292737330,34.2023617065,0.2257856441,0.0031000709
18.6218621862,-16.7723278626,-18.9034901942,36.5275059473,0.2215084996,0.0029622466
18.6318631863,-16.8910471326,-17.1098213028,38.5639906136,0.2346681101,0.0028954129
18.6418641864,-16.8127942321,-15.0208820153,40.2263840389,0.2317216764,0.0027663684
18.6518651865,-16.5327122874,-12.7326949411,41.4549483930,0.2367186932,0.0027072408
18.6618661866,-16.0562507624,-10.3538543659,42.2224689554,0.2159056756,0.0025951784
18.6718671867,-15.3987699586,-7.9928085789,42.5358384676,0.2292260923,0.0025951784
18.6818681868,-14.5839920592,-5.7459790492,42.4322611789,0.2326848626,0.0025951784
18.6918691869,-13.6416065635,-3.6890290261,41.9713554418,0.2330769584,0.0025951784
18.7018701870,-12.6044796616,-1.8725043546,41.2252974890,0.2208528822,0.0025426996
18.7118711871,-11.5059283967,-0.3217964403,40.2692233062,0.2769670670,0.0024050966
18.7218721872,-10.3774210268,0.9595945987,39.1735284170,0.0632030672,0.0025756903
18.7318731873,-9.2469081092,1.9849468220,37.9988407730,0.0434091930,0.0033495851
18.7418741874,-8.1378318097,2.7787248235,36.7936511488,0.0981869506,0.0039075471
18.7518751875,-7.0687429322,3.3714990874,35.5940763610,0.1173839615,0.0039075471
18.7618761876,-6.0533900916,3.7959055495,34.4250353242,0.1404933589,0.0039075471
18.7718771877,-5.1011275669,4.0837898639,33.3021561151,0.1571828550,0.0039075471
18.7818781878,-4.2175023926,4.2644320735,32.2338913945,0.1614382749,0.0039075471
18.7918791879,-3.4049110482,4.3636296630,31.2235070265,0.1554334567,0.0039075471
18.8018801880,-2.6632494171,4.4033924592,30.2707706317,0.1428681942,0.0039075471
18.8118811881,-1.9905093509,4.4020310471,29.3732827235,0.1214864797,0.0039883173
18.8218821882,-1.3832980481,4.3744692868,28.5274635596,0.1088398327,0.0042003609
18.8318831883,-0.8372724353,4.3326618895,27.7292443057,0.1178571861,0.0045323658
18.8418841884,-0.3474906102,4.2860403593,26.9745229031,0.4237562503,0.0040238863
18.8518851885,0.0913120458,4.2419424047,26.2594435607,0.2306405771,0.0028967326
18.8618861886,0.4845121077,4.2060016303,25.5805506802,0.1690231839,0.0031977092
18.8718871887,0.8374421490,4.1824881315,24.9348579127,0.1333908696,0.0032624413
18.8818881888,1.1552795946,4.1745987225,24.3198631510,0.1349417530,0.0034184395
18.8918891889,1.4429714475,4.1846998025,23.7335317501,0.1271461528,0.0034998675
18.9018901890,1.7051871989,4.2145278004,23.1742634409,0.1360066098,0.0036609726
18.9118911891,1.9462934660,4.2653526902,22.6408532161,0.1369189534,0.0037403670
18.9218921892,2.1703450345,4.3381098877,22.1324526849,0.1309237188,0.0038195485
18.9318931893,2.3810879744,4.4335053037,21.6485357325,0.1383177376,0.0039799949
18.9418941894,2.5819713278,4.5520976697,21.1888705247,0.1382504036,0.0040627298
18.9518951895,2.7761645579,4.6943615640,20.7534987311,0.1379414901,0.0041481123
18.9618961896,2.9665785227,4.8607339153,20.3427221037,0.1298479446,0.0042368436
18.9718971897,3.1558881628,5.0516461646,19.9570961329,0.1289115391,0.0043296016
18.9818981898,3.3465554704,5.2675437051,19.5974302503,0.1278044764,0.0044270505
18.9918991899,3.5408515512,5.5088937219,19.2647939219,0.1337035548,0.0046387304
19.0019001900,3.7408767993,5.7761820777,18.9605278836,0.1324332593,0.0047544421
19.0119011901,3.9485783370,6.0698994460,18.6862596765,0.1310140153,0.0048779100
19.0219021902,4.1657639475,6.3905164857,18.4439225084,0.1294121742,0.0050102736
19.0319031903,4.3941117660,6.7384474597,18.2357762595,0.1275752587,0.0051530099
19.0419041904,4.6351749902,7.1140013641,18.0644291391,0.1254355045,0.0053080713
19.0519051905,4.8903808391,7.5173193458,17.9328580610,0.1229263924,0.0054780104
19.0619061906,5.1610229348,7.9482970050,17.8444252086,0.1200297108,0.0056659778
19.0719071907,5.4482462253,8.4064901375,17.8028874868,0.1082729186,0.0056659778
19.0819081908,5.7530235157,8.8910026539,17.8123945993,0.1047163792,0.0058752682
19.0919091909,6.0761226726,9.4003559097,17.8774703490,0.1019715414,0.0061078538
19.1019101910,6.4180636175,9.9323396081,18.0029704723,0.1123951577,0.0063603980
19.1119111911,6.7790643815,10.4838459744,18.1940089741,0.1140298003,0.0066183629
19.1219121912,7.1589758754,11.0506912303,18.4558437478,0.1066050108,0.0066183629
19.1319131913,7.5572055068,11.6274314372,18.7937112528,0.1246557040,0.0068496075
19.1419141914,7.9726307454,12.2071842467,19.2126002066,0.1368596193,0.0068496075
19.1519151915,8.4035048403,12.7814729647,19.7169549395,0.2054196812,0.0068496075
19.1619161916,8.8473586893,13.3401156296,20.3103028708,0.2292236797,0.0066541098
19.1719171917,9.3009047457,13.8711877001,20.9948054470,0.2758852183,0.0062684883
19.1819181918,9.7599514990,14.3610924210,21.7707420901,0.2890271701,0.0060636827
19.1919191919,10.2193394535,14.7947759102,22.6359483907,0.2953809787,0.0056648571
19.2019201920,10.6729121386,15.1561222424,23.5852470789,0.2869210101,0.0053178352
19.2119211921,11.1135373442,15.4285557067,24.6099277929,0.2719066185,0.0050287432
19.2219221922,11.5331941464,15.5958597200,25.6973496834,0.2553942753,0.0047939295
19.2319231923,11.9231394802,15.6431944537,26.8307531950,0.2640544216,0.0046946562
19.2419241924,12.2741632829,15.5582587418,27.9893691866,0.2528314200,0.0045529040
19.2519251925,12.5769332111,15.3325006103,29.1488991480,0.2419718791,0.0044316249
19.2619261926,12.8224188247,14.9622427694,30.2824057726,0.2190328970,0.0042359418
19.2719271927,13.0023720603,14.4495652924,31.3615990831,0.2166198607,0.0041503396
19.2819281928,13.1098278066,13.8027882985,32.3584361152,0.2280393456,0.0040663415
19.2919291929,13.1395781707,13.0364304161,33.2468844553,0.2285520040,0.0039822944
19.3019301930,13.0885695893,12.1705840976,34.0046491393,0.2150166993,0.0038207669
19.3119311931,12.9561752727,11.2297366478,34.6146442986,0.2323800283,0.0038207669
19.3219321932,12.7443072529,10.2411578837,35.0660152564,0.2268463691,0.0037423607
19.3319331933,12.4573510194,9.2330490962,35.3545820333,0.2336453021,0.0037423607
19.3419341934,12.1019279862,8.2326847530,35.4826671780,0.2313854182,0.0037423607
19.3519351935,11.6865125140,7.2647694599,35.4583679346,0.2178415631,0.0037423607
19.3619361936,11.2209466519,6.3501819636,35.2944118657,0.1938729885,0.0037423607
19.3719371937,10.7159044238,5.5052011845,35.0067798597,0.1737109147,0.0037423607
19.3819381938,10.1823575706,4.7412264579,34.6132858115,0.1401383829,0.0037423607
19.3919391939,9.6310872945,4.0649339954,34.1322735474,0.1196602211,0.0038352263
19.4019401940,9.0722743804,3.4787659139,33.5815419719,0.1103431263,0.0039529328
19.4119411941,8.5151860426,2.9816299066,32.9775537088,0.1079460666,0.0042846341
19.4219421942,7.9679645627,2.5696929796,32.3349328055,0.1030398056,0.0045413444
19.4319431943,7.4375121662,2.2371736245,31.6662209065,0.1011476365,0.0048453616
19.4419441944,6.9294593179,1.9770647821,30.9818405173,0.1075327788,0.0051533481
19.4519451945,6.4481997854,1.7817479398,30.2902070495,0.1217226886,0.0053895753
19.4619461946,5.9969748185,1.6434823523,29.5979343938,0.1294825980,0.0055291581
19.4719471947,5.5779898333,1.5547706332,28.9100877551,0.1279986540,0.0056727219
19.4819481948,5.1925492683,1.5086128658,28.2304487924,0.1147704506,0.0056727219
19.4919491949,4.8411980994,1.4986669217,27.5617692876,0.1113451541,0.0058645436
19.5019501950,4.5238613878,1.5193342879,26.9059991799,0.1496335318,0.0060606748
19.5119511951,4.2399758628,1.5657897798,26.2644822473,0.1779790349,0.0060606748
19.5219521952,3.9886097643,1.6339712256,25.6381179579,0.2169527021,0.0059035066
19.5319531953,3.7685688952,1.7205423936,25.0274913437,0.2336477607,0.0057203477
19.5419541954,3.5784881990,1.8228395586,24.4329746718,0.2539869840,0.0057203477
19.5519551955,3.4169090714,1.9388095409,23.8548054152,0.2462162777,0.0055523427
